unique_id,seed,focal,code,site,treatment
BO_CL_7_3_CHPS,71,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_4_CHPS,51,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_5_CHPS,12,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_6_CHPS,29,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_a8_CHPS,21,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_9_CHPS,3,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_1_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_2_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_3_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_4_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_5_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_6_TROR,10,Trachymene ornata,TROR,BO,CL
BO_CL_7_7_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_9_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_10_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_11_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_12_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_13_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_14_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_15_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_18_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_19_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_20_TRCY,10,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_21_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_22_TRCY,8,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_23_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_24_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_25_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_26_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_27_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_2_GORO,1,Goodenia rosea,GORO,BO,CL
BO_CL_7_3_GORO,6,Goodenia rosea,GORO,BO,CL
BO_CL_7_4_GORO,3,Goodenia rosea,GORO,BO,CL
BO_CL_7_6_GORO,6,Goodenia rosea,GORO,BO,CL
BO_CL_7_9_GORO,3,Goodenia rosea,GORO,BO,CL
BO_CL_7_12_GORO,0,Goodenia rosea,GORO,BO,CL
BO_CL_7_14_GORO,12,Goodenia rosea,GORO,BO,CL
BO_CL_7_15_GORO,12,Goodenia rosea,GORO,BO,CL
BO_CL_7_16_GORO,1,Goodenia rosea,GORO,BO,CL
BO_CL_7_17_GORO,10,Goodenia rosea,GORO,BO,CL
BO_CL_7_18_GORO,2,Goodenia rosea,GORO,BO,CL
BO_CL_7_20_GORO,2,Goodenia rosea,GORO,BO,CL
BO_CL_7_21_GORO,30,Goodenia rosea,GORO,BO,CL
BO_CL_7_22_GORO,12,Goodenia rosea,GORO,BO,CL
BO_CL_7_23_GORO,7,Goodenia rosea,GORO,BO,CL
BO_CL_7_2_PEAI,24,Pentameris airoides,PEAI,BO,CL
BO_CL_7_1_WAAC,9,Waitzia acuminata,WAAC,BO,CL
BO_CL_7_5_PEAI,30,Pentameris airoides,PEAI,BO,CL
BO_CL_7_6_PEAI,48,Pentameris airoides,PEAI,BO,CL
BO_CL_7_2_WAAC,187,Waitzia acuminata,WAAC,BO,CL
BO_CL_7_10_PEAI,28,Pentameris airoides,PEAI,BO,CL
BO_CL_7_e2_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_e3_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_e6_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_e5_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_b8_CHPS,1,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_c8_CHPS,26,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_d8_CHPS,3,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_7_e242_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_7_e253_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_1_HYGL,8,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_8_2_HYGL,10,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_8_3_HYGL,5,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_8_5_HYGL,0,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_8_2_WAAC,4,Waitzia acuminata,WAAC,BO,CL
BO_CL_8_2_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_3_TRCY,14,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_6_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_7_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_8_TRCY,16,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_9_TRCY,12,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_11_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_12_TRCY,22,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_13_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_14_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_15_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_16_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_17_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_1_GORO,2,Goodenia rosea,GORO,BO,CL
BO_CL_8_2_GORO,19,Goodenia rosea,GORO,BO,CL
BO_CL_8_3_GORO,8,Goodenia rosea,GORO,BO,CL
BO_CL_8_4_GORO,44,Goodenia rosea,GORO,BO,CL
BO_CL_8_5_GORO,5,Goodenia rosea,GORO,BO,CL
BO_CL_8_6_GORO,7,Goodenia rosea,GORO,BO,CL
BO_CL_8_7_GORO,34,Goodenia rosea,GORO,BO,CL
BO_CL_8_9_GORO,2,Goodenia rosea,GORO,BO,CL
BO_CL_8_10_GORO,44,Goodenia rosea,GORO,BO,CL
BO_CL_8_e1_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_e3_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_e2_TRCY,8,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_8_7_PEAI,34,Pentameris airoides,PEAI,BO,CL
BO_CL_9_2_HYGL,0,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_5_HYGL,20,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_6_HYGL,12,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_7_HYGL,14,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_8_HYGL,21,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_9_HYGL,25,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_10_HYGL,20,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_11_HYGL,49,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_12_HYGL,0,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_3_CEOB,2,Ceratogyne obionoides,CEOB,BO,CL
BO_CL_9_4_CEOB,2,Ceratogyne obionoides,CEOB,BO,CL
BO_CL_9_1_CHPS,1,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_3_CHPS,0,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_5_CHPS,24,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_6_CHPS,12,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_a7_CHPS,26,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_9_CHPS,26,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_1_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_2_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_3_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_4_TRCY,8,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_5_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_6_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_10_TRCY,48,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_11_TRCY,34,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_13_TRCY,8,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_14_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_15_TRCY,8,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_16_TRCY,32,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_18_TRCY,6,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_19_TRCY,24,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_20_TRCY,8,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_21_TRCY,64,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_22_TRCY,46,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_23_TRCY,18,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_24_TRCY,18,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_1_GORO,30,Goodenia rosea,GORO,BO,CL
BO_CL_9_1_PEAI,46,Pentameris airoides,PEAI,BO,CL
BO_CL_9_2_PEAI,60,Pentameris airoides,PEAI,BO,CL
BO_CL_9_3_PEAI,16,Pentameris airoides,PEAI,BO,CL
BO_CL_9_4_PEAI,34,Pentameris airoides,PEAI,BO,CL
BO_CL_9_6_PEAI,50,Pentameris airoides,PEAI,BO,CL
BO_CL_9_7_PEAI,70,Pentameris airoides,PEAI,BO,CL
BO_CL_9_8_PEAI,78,Pentameris airoides,PEAI,BO,CL
BO_CL_9_e2_HYGL,0,Hyalosperma glutinosum,HYGL,BO,CL
BO_CL_9_e1_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_e4_CHPS,32,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_e5_PEAI,106,Pentameris airoides,PEAI,BO,CL
BO_CL_9_e6_TRCY,16,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_e10_TRCY,4,Trachymene cyanopetala,TRCY,BO,CL
BO_CL_9_a9_CHPS,10,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_b9_CHPS,3,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_c9_CHPS,23,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_9_b7_CHPS,11,Chthonocephalus pseudevax,CHPS,BO,CL
BO_CL_10_e2_TRCY,20,Trachymene cyanopetala,TRCY,BO,CL
BO_OP_10_3_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_14_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_22_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_30_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_36_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_38_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_40_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_44_HYGL,14,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_45_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_46_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_49_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_51_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_57_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_60_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_61_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_62_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_65_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_68_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_70_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_73_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_81_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_92_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_94_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_100_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_102_HYGL,12,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_105_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_108_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_110_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_112_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_127_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_128_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_131_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_139_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_145_HYGL,12,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_149_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_153_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_154_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_155_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_158_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_159_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_160_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_166_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_168_HYGL,0,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_169_HYGL,0,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_e1_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_10_3_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_10_5_ERCY,3,Erodium cyngnorum,ERCY,BO,OP
BO_OP_10_8_ERCY,0,Erodium cyngnorum,ERCY,BO,OP
BO_OP_10_13_ERCY,5,Erodium cyngnorum,ERCY,BO,OP
BO_OP_10_2_BRPE,15,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_10_3_BRPE,21,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_10_4_BRPE,16,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_10_5_BRPE,13,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_10_2_LARO,5,Lawrencella rosea,LARO,BO,OP
BO_OP_10_1_WAAC,8,Waitzia acuminata,WAAC,BO,OP
BO_OP_10_2_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_10_3_WAAC,14,Waitzia acuminata,WAAC,BO,OP
BO_OP_10_6_WAAC,21,Waitzia acuminata,WAAC,BO,OP
BO_OP_10_1_TRCY,2,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_10_e1_ERCY,0,Erodium cyngnorum,ERCY,BO,OP
BO_OP_10_e2_ERCY,0,Erodium cyngnorum,ERCY,BO,OP
BO_OP_10_e2_CAHI,7,Calotis hispidula,CAHI,BO,OP
BO_OP_10_1_POAR,18,Podolepis aristata,POAR,BO,OP
BO_OP_10_2_POAR,15,Podolepis aristata,POAR,BO,OP
BO_OP_10_3_POAR,32,Podolepis aristata,POAR,BO,OP
BO_OP_10_5_POAR,12,Podolepis aristata,POAR,BO,OP
BO_OP_10_6_POAR,19,Podolepis aristata,POAR,BO,OP
BO_OP_10_7_POAR,8,Podolepis aristata,POAR,BO,OP
BO_OP_10_8_POAR,56,Podolepis aristata,POAR,BO,OP
BO_OP_10_9_POAR,0,Podolepis aristata,POAR,BO,OP
BO_OP_10_7_POLE,6,Podolepis lessonii,POLE,BO,OP
BO_OP_10_8_POLE,6,Podolepis lessonii,POLE,BO,OP
BO_OP_10_10_POLE,3,Podolepis lessonii,POLE,BO,OP
BO_OP_10_11_POLE,8,Podolepis lessonii,POLE,BO,OP
BO_OP_10_16_POLE,18,Podolepis lessonii,POLE,BO,OP
BO_OP_10_17_POLE,17,Podolepis lessonii,POLE,BO,OP
BO_OP_10_6_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_10_8_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_10_18_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_10_32_GORO,0,Goodenia rosea,GORO,BO,OP
BO_OP_10_33_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_10_81_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_10_108_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_10_118_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_10_126_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_10_134_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_10_136_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_10_140_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_10_c1_CEOB,11,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_4_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_5_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_11_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_16_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_27_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_30_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_32_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_41_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_74_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_79_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_80_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_82_HYGL,12,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_85_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_90_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_98_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_111_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_120_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_124_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_128_HYGL,1,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_132_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_138_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_142_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_143_HYGL,14,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_144_HYGL,13,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_145_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_146_HYGL,11,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_147_HYGL,12,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_150_HYGL,10,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_152_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_153_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_156_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_158_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_159_HYGL,11,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_160_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_161_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_164_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_165_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_167_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_168_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_169_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_170_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_171_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_173_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_174_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_175_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_176_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_180_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_182_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_183_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_184_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_186_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_192_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_193_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_194_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_195_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_11_9_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_11_10_ERCY,5,Erodium cyngnorum,ERCY,BO,OP
BO_OP_11_11_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_11_1_CEOB,3,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_2_CEOB,6,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_3_CEOB,3,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_5_CEOB,1,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_6_CEOB,9,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_7_CEOB,3,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_10_CEOB,8,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_11_CEOB,2,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_13_CEOB,2,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_16_CEOB,5,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_18_CEOB,5,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_19_CEOB,5,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_20_CEOB,2,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_21_CEOB,5,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_24_CEOB,2,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_27_CEOB,6,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_33_CEOB,3,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_35_CEOB,7,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_39_CEOB,2,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_41_CEOB,6,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_43_CEOB,4,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_1_CAHI,4,Calotis hispidula,CAHI,BO,OP
BO_OP_11_2_CAHI,11,Calotis hispidula,CAHI,BO,OP
BO_OP_11_1_BRPE,10,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_2_BRPE,3,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_3_BRPE,9,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_6_BRPE,8,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_8_BRPE,0,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_9_BRPE,2,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_10_BRPE,4,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_11_BRPE,2,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_12_BRPE,6,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_14_BRPE,16,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_17_BRPE,18,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_18_BRPE,4,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_19_BRPE,2,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_22_BRPE,1,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_11_1_LARO,6,Lawrencella rosea,LARO,BO,OP
BO_OP_11_2_LARO,4,Lawrencella rosea,LARO,BO,OP
BO_OP_11_1_WAAC,9,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_2_WAAC,3,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_3_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_7_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_11_WAAC,7,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_12_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_15_WAAC,8,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_16_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_1_TRCY,4,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_11_2_TRCY,10,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_11_3_TRCY,6,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_11_e2_CEOB,3,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_e3_CEOB,6,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_e4_CEOB,8,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_e5_CEOB,3,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_e6_CEOB,6,Ceratogyne obionoides,CEOB,BO,OP
BO_OP_11_e7_CAHI,12,Calotis hispidula,CAHI,BO,OP
BO_OP_11_e1_WAAC,2,Waitzia acuminata,WAAC,BO,OP
BO_OP_11_4_POAR,21,Podolepis aristata,POAR,BO,OP
BO_OP_11_5_POAR,13,Podolepis aristata,POAR,BO,OP
BO_OP_11_6_POAR,4,Podolepis aristata,POAR,BO,OP
BO_OP_11_8_POAR,8,Podolepis aristata,POAR,BO,OP
